Time	R.Front.Head_X	R.Front.Head_Y	R.Front.Head_Z	L.Front.Head_X	L.Front.Head_Y	L.Front.Head_Z	R.Back.Head_X	R.Back.Head_Y	R.Back.Head_Z	L.Back.Head_X	L.Back.Head_Y	L.Back.Head_Z	R.Shoulder_X	R.Shoulder_Y	R.Shoulder_Z	L.Shoulder_X	L.Shoulder_Y	L.Shoulder_Z	C7_X	C7_Y	C7_Z	T2_X	T2_Y	T2_Z	T7_X	T7_Y	T7_Z	L1_X	L1_Y	L1_Z	L3_X	L3_Y	L3_Z	L5_X	L5_Y	L5_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	R.ASIS_X	R.ASIS_Y	R.ASIS_Z	L.ASIS_X	L.ASIS_Y	L.ASIS_Z	R.PSIS_X	R.PSIS_Y	R.PSIS_Z	L.PSIS_X	L.PSIS_Y	L.PSIS_Z	L.Iliac.Crest_X	L.Iliac.Crest_Y	L.Iliac.Crest_Z	R.Iliac.Crest_X	R.Iliac.Crest_Y	R.Iliac.Crest_Z	R.GTR_X	R.GTR_Y	R.GTR_Z	L.GTR_X	L.GTR_Y	L.GTR_Z	R.Knee_X	R.Knee_Y	R.Knee_Z	R.Knee.Medial_X	R.Knee.Medial_Y	R.Knee.Medial_Z	L.Knee_X	L.Knee_Y	L.Knee_Z	L.Knee.Medial_X	L.Knee.Medial_Y	L.Knee.Medial_Z	R.HF_X	R.HF_Y	R.HF_Z	L.HF_X	L.HF_Y	L.HF_Z	R.TT_X	R.TT_Y	R.TT_Z	L.TT_X	L.TT_Y	L.TT_Z	R.Ankle_X	R.Ankle_Y	R.Ankle_Z	R.Ankle.Medial_X	R.Ankle.Medial_Y	R.Ankle.Medial_Z	L.Ankle_X	L.Ankle_Y	L.Ankle_Z	L.Ankle.Medial_X	L.Ankle.Medial_Y	L.Ankle.Medial_Z	R.Heel_X	R.Heel_Y	R.Heel_Z	L.Heel_X	L.Heel_Y	L.Heel_Z	R.MT1_X	R.MT1_Y	R.MT1_Z	R.MT2_X	R.MT2_Y	R.MT2_Z	R.MT5_X	R.MT5_Y	R.MT5_Z	L.MT1_X	L.MT1_Y	L.MT1_Z	L.MT2_X	L.MT2_Y	L.MT2_Z	L.MT5_X	L.MT5_Y	L.MT5_Z
0.510000	-0.249937	1.666889	-1.177587	-0.235081	1.666781	-1.291514	-0.378637	1.656965	-1.169783	-0.353821	1.646363	-1.334013	-0.350267	1.421318	-1.031390	-0.344867	1.416189	-1.427128	-0.407055	1.487259	-1.235278	-0.429438	1.452612	-1.235333	-0.457323	1.308077	-1.233792	-0.427664	1.121526	-1.229788	-0.419839	1.078403	-1.229754	-0.425741	1.039353	-1.230664	-0.279194	1.403405	-1.228072	-0.221349	1.239466	-1.227348	-0.246610	0.956148	-1.090380	-0.234305	0.960847	-1.357564	-0.436604	1.005429	-1.191012	-0.434120	1.009467	-1.282341	-0.315402	1.038231	-1.406309	-0.346938	1.028155	-1.052108	-0.337460	0.874871	-1.042209	-0.307060	0.873267	-1.420391	-0.338533	0.495472	-1.063296	-0.333395	0.479203	-1.186471	-0.333044	0.493450	-1.398824	-0.331738	0.484538	-1.275120	-0.360871	0.433720	-1.054421	-0.348995	0.438224	-1.407002	-0.299933	0.417510	-1.107294	-0.297154	0.419863	-1.362785	-0.378437	0.070228	-1.062665	-0.357564	0.091370	-1.146687	-0.371296	0.076463	-1.405010	-0.348821	0.093106	-1.320107	-0.429480	0.047156	-1.108696	-0.427018	0.043590	-1.362676	-0.221546	0.046459	-1.114934	-0.228867	0.042984	-1.089211	-0.259082	0.033575	-1.040337	-0.225454	0.048501	-1.338895	-0.222679	0.043401	-1.369744	-0.242455	0.036581	-1.417810
0.520000	-0.249877	1.666858	-1.177582	-0.235007	1.666730	-1.291510	-0.378585	1.656996	-1.169785	-0.353760	1.646371	-1.334016	-0.350226	1.421280	-1.031376	-0.344847	1.416179	-1.427119	-0.407017	1.487260	-1.235264	-0.429413	1.452616	-1.235316	-0.457301	1.308079	-1.233785	-0.427646	1.121518	-1.229800	-0.419816	1.078394	-1.229769	-0.425715	1.039346	-1.230689	-0.279137	1.403334	-1.228054	-0.221318	1.239458	-1.227351	-0.246590	0.956143	-1.090372	-0.234268	0.960842	-1.357566	-0.436579	1.005422	-1.191041	-0.434089	1.009455	-1.282365	-0.315378	1.038221	-1.406326	-0.346963	1.028137	-1.052120	-0.337438	0.874870	-1.042224	-0.307024	0.873267	-1.420400	-0.338511	0.495470	-1.063298	-0.333357	0.479195	-1.186471	-0.333021	0.493445	-1.398828	-0.331711	0.484540	-1.275103	-0.360852	0.433720	-1.054424	-0.348974	0.438222	-1.407005	-0.299910	0.417505	-1.107295	-0.297138	0.419859	-1.362786	-0.378437	0.070230	-1.062666	-0.357561	0.091368	-1.146689	-0.371296	0.076461	-1.405007	-0.348843	0.093099	-1.320097	-0.429477	0.047157	-1.108697	-0.427019	0.043592	-1.362676	-0.221545	0.046455	-1.114934	-0.228868	0.042980	-1.089211	-0.259085	0.033574	-1.040335	-0.225453	0.048502	-1.338894	-0.222679	0.043401	-1.369743	-0.242454	0.036580	-1.417810
0.530000	-0.249823	1.666830	-1.177574	-0.234939	1.666682	-1.291501	-0.378538	1.657033	-1.169782	-0.353703	1.646384	-1.334014	-0.350184	1.421239	-1.031360	-0.344817	1.416176	-1.427114	-0.406980	1.487265	-1.235248	-0.429388	1.452623	-1.235299	-0.457277	1.308082	-1.233777	-0.427626	1.121513	-1.229806	-0.419793	1.078388	-1.229778	-0.425691	1.039343	-1.230708	-0.279081	1.403263	-1.228036	-0.221292	1.239448	-1.227357	-0.246567	0.956138	-1.090363	-0.234236	0.960835	-1.357568	-0.436555	1.005418	-1.191065	-0.434061	1.009450	-1.282385	-0.315349	1.038213	-1.406342	-0.346978	1.028117	-1.052128	-0.337415	0.874869	-1.042238	-0.306995	0.873267	-1.420407	-0.338489	0.495469	-1.063300	-0.333326	0.479189	-1.186473	-0.332998	0.493440	-1.398829	-0.331687	0.484540	-1.275096	-0.360834	0.433720	-1.054426	-0.348954	0.438220	-1.407006	-0.299890	0.417502	-1.107298	-0.297124	0.419856	-1.362786	-0.378436	0.070233	-1.062666	-0.357560	0.091366	-1.146690	-0.371296	0.076460	-1.405003	-0.348855	0.093097	-1.320086	-0.429474	0.047160	-1.108698	-0.427020	0.043594	-1.362675	-0.221546	0.046452	-1.114932	-0.228869	0.042977	-1.089210	-0.259089	0.033573	-1.040333	-0.225454	0.048502	-1.338892	-0.222683	0.043404	-1.369743	-0.242453	0.036578	-1.417810
0.540000	-0.249772	1.666807	-1.177560	-0.234878	1.666641	-1.291487	-0.378491	1.657070	-1.169775	-0.353650	1.646400	-1.334005	-0.350142	1.421196	-1.031345	-0.344780	1.416181	-1.427112	-0.406945	1.487272	-1.235232	-0.429364	1.452631	-1.235284	-0.457253	1.308085	-1.233770	-0.427606	1.121510	-1.229808	-0.419770	1.078385	-1.229782	-0.425668	1.039343	-1.230719	-0.279024	1.403194	-1.228020	-0.221272	1.239436	-1.227366	-0.246541	0.956131	-1.090354	-0.234208	0.960826	-1.357570	-0.436530	1.005418	-1.191080	-0.434034	1.009452	-1.282398	-0.315319	1.038208	-1.406354	-0.346976	1.028096	-1.052130	-0.337389	0.874866	-1.042250	-0.306973	0.873266	-1.420413	-0.338467	0.495467	-1.063303	-0.333304	0.479185	-1.186477	-0.332977	0.493436	-1.398826	-0.331671	0.484537	-1.275107	-0.360818	0.433720	-1.054429	-0.348935	0.438220	-1.407005	-0.299873	0.417500	-1.107302	-0.297110	0.419853	-1.362785	-0.378436	0.070236	-1.062666	-0.357559	0.091364	-1.146690	-0.371297	0.076460	-1.405000	-0.348858	0.093098	-1.320074	-0.429473	0.047164	-1.108699	-0.427020	0.043597	-1.362672	-0.221547	0.046451	-1.114931	-0.228871	0.042975	-1.089208	-0.259092	0.033572	-1.040332	-0.225455	0.048502	-1.338888	-0.222690	0.043406	-1.369744	-0.242453	0.036577	-1.417810
0.550000	-0.249723	1.666787	-1.177540	-0.234823	1.666608	-1.291467	-0.378445	1.657105	-1.169762	-0.353600	1.646419	-1.333989	-0.350101	1.421154	-1.031332	-0.344741	1.416195	-1.427113	-0.406913	1.487280	-1.235219	-0.429340	1.452637	-1.235273	-0.457227	1.308086	-1.233765	-0.427582	1.121509	-1.229805	-0.419747	1.078383	-1.229780	-0.425643	1.039344	-1.230721	-0.278965	1.403126	-1.228006	-0.221256	1.239423	-1.227380	-0.246512	0.956122	-1.090349	-0.234182	0.960816	-1.357575	-0.436504	1.005419	-1.191085	-0.434010	1.009457	-1.282402	-0.315287	1.038206	-1.406364	-0.346955	1.028078	-1.052126	-0.337358	0.874863	-1.042257	-0.306957	0.873265	-1.420417	-0.338448	0.495465	-1.063309	-0.333292	0.479183	-1.186484	-0.332959	0.493433	-1.398823	-0.331664	0.484532	-1.275136	-0.360804	0.433720	-1.054432	-0.348921	0.438219	-1.407002	-0.299859	0.417500	-1.107310	-0.297098	0.419852	-1.362785	-0.378435	0.070237	-1.062667	-0.357558	0.091362	-1.146691	-0.371297	0.076459	-1.404996	-0.348853	0.093101	-1.320063	-0.429472	0.047167	-1.108700	-0.427021	0.043599	-1.362669	-0.221549	0.046450	-1.114930	-0.228872	0.042975	-1.089207	-0.259095	0.033571	-1.040333	-0.225458	0.048501	-1.338886	-0.222694	0.043407	-1.369745	-0.242453	0.036577	-1.417809
0.560000	-0.249675	1.666769	-1.177514	-0.234773	1.666585	-1.291440	-0.378397	1.657133	-1.169742	-0.353553	1.646441	-1.333965	-0.350061	1.421115	-1.031323	-0.344705	1.416217	-1.427115	-0.406882	1.487286	-1.235207	-0.429316	1.452640	-1.235266	-0.457199	1.308085	-1.233766	-0.427555	1.121508	-1.229800	-0.419720	1.078381	-1.229774	-0.425613	1.039343	-1.230713	-0.278903	1.403059	-1.227996	-0.221240	1.239411	-1.227396	-0.246481	0.956110	-1.090349	-0.234158	0.960807	-1.357583	-0.436476	1.005422	-1.191080	-0.433987	1.009462	-1.282396	-0.315255	1.038204	-1.406370	-0.346912	1.028065	-1.052115	-0.337321	0.874860	-1.042258	-0.306943	0.873263	-1.420419	-0.338434	0.495463	-1.063316	-0.333288	0.479181	-1.186492	-0.332947	0.493430	-1.398820	-0.331667	0.484528	-1.275174	-0.360793	0.433720	-1.054437	-0.348912	0.438220	-1.407001	-0.299851	0.417499	-1.107320	-0.297089	0.419852	-1.362786	-0.378436	0.070238	-1.062668	-0.357558	0.091360	-1.146693	-0.371296	0.076459	-1.404994	-0.348842	0.093107	-1.320055	-0.429471	0.047167	-1.108704	-0.427021	0.043600	-1.362667	-0.221550	0.046451	-1.114929	-0.228873	0.042975	-1.089207	-0.259097	0.033570	-1.040334	-0.225459	0.048500	-1.338885	-0.222693	0.043403	-1.369743	-0.242455	0.036578	-1.417810
0.570000	-0.249626	1.666751	-1.177482	-0.234728	1.666572	-1.291408	-0.378347	1.657152	-1.169716	-0.353508	1.646465	-1.333933	-0.350024	1.421083	-1.031315	-0.344673	1.416243	-1.427114	-0.406851	1.487289	-1.235195	-0.429291	1.452639	-1.235260	-0.457167	1.308083	-1.233772	-0.427521	1.121506	-1.229795	-0.419688	1.078380	-1.229765	-0.425573	1.039338	-1.230698	-0.278837	1.402994	-1.227985	-0.221222	1.239403	-1.227413	-0.246448	0.956096	-1.090356	-0.234133	0.960799	-1.357596	-0.436444	1.005426	-1.191065	-0.433963	1.009467	-1.282383	-0.315223	1.038203	-1.406375	-0.346850	1.028058	-1.052102	-0.337278	0.874858	-1.042254	-0.306931	0.873261	-1.420422	-0.338426	0.495463	-1.063325	-0.333289	0.479180	-1.186503	-0.332943	0.493429	-1.398821	-0.331677	0.484525	-1.275211	-0.360785	0.433719	-1.054443	-0.348910	0.438220	-1.407001	-0.299846	0.417498	-1.107332	-0.297086	0.419853	-1.362790	-0.378436	0.070239	-1.062670	-0.357556	0.091359	-1.146697	-0.371296	0.076460	-1.404993	-0.348834	0.093112	-1.320053	-0.429469	0.047166	-1.108708	-0.427022	0.043600	-1.362666	-0.221552	0.046452	-1.114929	-0.228873	0.042976	-1.089209	-0.259099	0.033569	-1.040336	-0.225461	0.048499	-1.338886	-0.222687	0.043396	-1.369739	-0.242457	0.036580	-1.417810
0.580000	-0.249576	1.666733	-1.177445	-0.234687	1.666567	-1.291372	-0.378295	1.657163	-1.169681	-0.353467	1.646494	-1.333893	-0.349989	1.421059	-1.031308	-0.344647	1.416270	-1.427110	-0.406820	1.487290	-1.235184	-0.429264	1.452636	-1.235251	-0.457131	1.308080	-1.233783	-0.427480	1.121504	-1.229791	-0.419649	1.078379	-1.229755	-0.425525	1.039331	-1.230678	-0.278768	1.402930	-1.227973	-0.221202	1.239398	-1.227428	-0.246415	0.956081	-1.090371	-0.234106	0.960792	-1.357613	-0.436410	1.005432	-1.191044	-0.433936	1.009471	-1.282366	-0.315191	1.038199	-1.406378	-0.346774	1.028057	-1.052089	-0.337231	0.874856	-1.042247	-0.306919	0.873259	-1.420425	-0.338421	0.495464	-1.063334	-0.333295	0.479177	-1.186513	-0.332949	0.493429	-1.398824	-0.331690	0.484527	-1.275237	-0.360781	0.433720	-1.054450	-0.348917	0.438220	-1.407004	-0.299845	0.417496	-1.107344	-0.297088	0.419854	-1.362796	-0.378437	0.070241	-1.062673	-0.357553	0.091359	-1.146702	-0.371297	0.076461	-1.404993	-0.348837	0.093113	-1.320060	-0.429468	0.047163	-1.108713	-0.427023	0.043599	-1.362667	-0.221552	0.046453	-1.114930	-0.228874	0.042978	-1.089213	-0.259099	0.033570	-1.040339	-0.225462	0.048500	-1.338888	-0.222680	0.043392	-1.369736	-0.242460	0.036582	-1.417811
0.590000	-0.249524	1.666714	-1.177405	-0.234650	1.666569	-1.291332	-0.378242	1.657166	-1.169636	-0.353431	1.646525	-1.333846	-0.349954	1.421043	-1.031298	-0.344622	1.416293	-1.427101	-0.406788	1.487290	-1.235170	-0.429233	1.452633	-1.235240	-0.457092	1.308078	-1.233796	-0.427433	1.121503	-1.229787	-0.419602	1.078378	-1.229744	-0.425470	1.039324	-1.230660	-0.278698	1.402868	-1.227957	-0.221178	1.239398	-1.227438	-0.246382	0.956069	-1.090392	-0.234078	0.960786	-1.357631	-0.436372	1.005439	-1.191021	-0.433906	1.009476	-1.282347	-0.315159	1.038193	-1.406382	-0.346690	1.028061	-1.052078	-0.337182	0.874855	-1.042239	-0.306906	0.873256	-1.420428	-0.338419	0.495465	-1.063343	-0.333301	0.479175	-1.186521	-0.332961	0.493429	-1.398829	-0.331702	0.484532	-1.275243	-0.360780	0.433721	-1.054458	-0.348929	0.438220	-1.407008	-0.299847	0.417494	-1.107355	-0.297096	0.419855	-1.362802	-0.378438	0.070243	-1.062676	-0.357549	0.091359	-1.146707	-0.371298	0.076462	-1.404993	-0.348861	0.093109	-1.320081	-0.429467	0.047160	-1.108717	-0.427024	0.043598	-1.362669	-0.221552	0.046455	-1.114931	-0.228875	0.042980	-1.089217	-0.259099	0.033571	-1.040342	-0.225462	0.048501	-1.338891	-0.222681	0.043397	-1.369739	-0.242463	0.036586	-1.417812
0.600000	-0.249469	1.666694	-1.177360	-0.234616	1.666574	-1.291289	-0.378185	1.657165	-1.169582	-0.353399	1.646558	-1.333791	-0.349920	1.421037	-1.031286	-0.344598	1.416310	-1.427088	-0.406754	1.487291	-1.235155	-0.429200	1.452634	-1.235224	-0.457051	1.308079	-1.233805	-0.427382	1.121503	-1.229785	-0.419551	1.078378	-1.229735	-0.425414	1.039321	-1.230645	-0.278627	1.402807	-1.227936	-0.221151	1.239401	-1.227443	-0.246350	0.956058	-1.090417	-0.234048	0.960779	-1.357647	-0.436333	1.005450	-1.191001	-0.433874	1.009484	-1.282333	-0.315126	1.038182	-1.406388	-0.346607	1.028065	-1.052069	-0.337135	0.874855	-1.042233	-0.306891	0.873253	-1.420431	-0.338418	0.495467	-1.063350	-0.333307	0.479174	-1.186528	-0.332974	0.493431	-1.398835	-0.331706	0.484540	-1.275225	-0.360781	0.433722	-1.054464	-0.348943	0.438220	-1.407012	-0.299850	0.417491	-1.107362	-0.297105	0.419855	-1.362807	-0.378439	0.070246	-1.062679	-0.357546	0.091360	-1.146712	-0.371300	0.076464	-1.404994	-0.348907	0.093098	-1.320115	-0.429467	0.047160	-1.108719	-0.427024	0.043599	-1.362671	-0.221552	0.046456	-1.114932	-0.228875	0.042982	-1.089219	-0.259099	0.033574	-1.040345	-0.225462	0.048504	-1.338893	-0.222692	0.043413	-1.369752	-0.242466	0.036588	-1.417812
0.610000	-0.249412	1.666674	-1.177313	-0.234585	1.666582	-1.291244	-0.378126	1.657159	-1.169519	-0.353371	1.646591	-1.333732	-0.349884	1.421035	-1.031270	-0.344572	1.416320	-1.427072	-0.406720	1.487294	-1.235136	-0.429165	1.452638	-1.235204	-0.457010	1.308081	-1.233806	-0.427332	1.121504	-1.229782	-0.419500	1.078379	-1.229728	-0.425364	1.039323	-1.230637	-0.278557	1.402747	-1.227910	-0.221121	1.239406	-1.227443	-0.246318	0.956051	-1.090442	-0.234017	0.960771	-1.357659	-0.436293	1.005462	-1.190988	-0.433839	1.009494	-1.282325	-0.315091	1.038170	-1.406397	-0.346533	1.028068	-1.052062	-0.337092	0.874856	-1.042231	-0.306874	0.873251	-1.420435	-0.338414	0.495469	-1.063355	-0.333311	0.479174	-1.186531	-0.332984	0.493432	-1.398839	-0.331697	0.484548	-1.275186	-0.360780	0.433724	-1.054468	-0.348952	0.438220	-1.407015	-0.299851	0.417490	-1.107366	-0.297112	0.419855	-1.362808	-0.378438	0.070249	-1.062681	-0.357544	0.091361	-1.146713	-0.371302	0.076467	-1.404994	-0.348968	0.093081	-1.320156	-0.429468	0.047161	-1.108719	-0.427023	0.043601	-1.362673	-0.221552	0.046457	-1.114933	-0.228875	0.042984	-1.089219	-0.259098	0.033576	-1.040347	-0.225462	0.048506	-1.338893	-0.222712	0.043437	-1.369772	-0.242467	0.036590	-1.417811
0.620000	-0.249351	1.666656	-1.177265	-0.234554	1.666592	-1.291199	-0.378063	1.657150	-1.169451	-0.353346	1.646622	-1.333670	-0.349845	1.421036	-1.031251	-0.344545	1.416326	-1.427054	-0.406686	1.487299	-1.235115	-0.429130	1.452645	-1.235181	-0.456972	1.308085	-1.233795	-0.427284	1.121505	-1.229777	-0.419453	1.078380	-1.229724	-0.425321	1.039328	-1.230636	-0.278489	1.402684	-1.227881	-0.221088	1.239412	-1.227438	-0.246288	0.956047	-1.090464	-0.233985	0.960761	-1.357666	-0.436256	1.005474	-1.190984	-0.433804	1.009507	-1.282326	-0.315054	1.038156	-1.406411	-0.346473	1.028068	-1.052058	-0.337056	0.874858	-1.042233	-0.306854	0.873248	-1.420438	-0.338406	0.495470	-1.063357	-0.333311	0.479175	-1.186532	-0.332986	0.493434	-1.398840	-0.331674	0.484555	-1.275138	-0.360776	0.433726	-1.054469	-0.348955	0.438220	-1.407016	-0.299849	0.417489	-1.107367	-0.297114	0.419855	-1.362807	-0.378437	0.070251	-1.062682	-0.357544	0.091364	-1.146712	-0.371302	0.076470	-1.404993	-0.349035	0.093062	-1.320197	-0.429470	0.047163	-1.108716	-0.427022	0.043603	-1.362673	-0.221551	0.046458	-1.114933	-0.228875	0.042986	-1.089216	-0.259097	0.033579	-1.040348	-0.225461	0.048508	-1.338892	-0.222732	0.043459	-1.369790	-0.242467	0.036591	-1.417809
0.630000	-0.249287	1.666639	-1.177217	-0.234522	1.666602	-1.291155	-0.377994	1.657139	-1.169380	-0.353322	1.646649	-1.333607	-0.349802	1.421036	-1.031228	-0.344518	1.416331	-1.427035	-0.406653	1.487307	-1.235091	-0.429095	1.452654	-1.235154	-0.456938	1.308089	-1.233771	-0.427242	1.121507	-1.229771	-0.419412	1.078381	-1.229723	-0.425285	1.039334	-1.230642	-0.278421	1.402617	-1.227849	-0.221054	1.239418	-1.227430	-0.246258	0.956045	-1.090479	-0.233953	0.960749	-1.357666	-0.436223	1.005484	-1.190988	-0.433768	1.009519	-1.282334	-0.315014	1.038144	-1.406426	-0.346426	1.028062	-1.052055	-0.337026	0.874860	-1.042239	-0.306834	0.873246	-1.420442	-0.338395	0.495471	-1.063356	-0.333307	0.479178	-1.186531	-0.332980	0.493435	-1.398839	-0.331644	0.484558	-1.275095	-0.360768	0.433728	-1.054467	-0.348949	0.438220	-1.407015	-0.299844	0.417489	-1.107365	-0.297110	0.419855	-1.362805	-0.378434	0.070252	-1.062681	-0.357545	0.091366	-1.146709	-0.371301	0.076472	-1.404991	-0.349097	0.093043	-1.320230	-0.429470	0.047167	-1.108712	-0.427021	0.043606	-1.362671	-0.221550	0.046459	-1.114932	-0.228873	0.042987	-1.089211	-0.259096	0.033580	-1.040346	-0.225460	0.048510	-1.338890	-0.222741	0.043472	-1.369799	-0.242464	0.036591	-1.417805
0.640000	-0.249221	1.666623	-1.177173	-0.234489	1.666612	-1.291114	-0.377920	1.657126	-1.169309	-0.353298	1.646668	-1.333545	-0.349755	1.421031	-1.031203	-0.344494	1.416336	-1.427014	-0.406622	1.487314	-1.235062	-0.429062	1.452661	-1.235124	-0.456908	1.308091	-1.233735	-0.427205	1.121507	-1.229762	-0.419378	1.078382	-1.229723	-0.425254	1.039338	-1.230651	-0.278354	1.402543	-1.227816	-0.221019	1.239422	-1.227420	-0.246229	0.956042	-1.090487	-0.233921	0.960736	-1.357664	-0.436192	1.005490	-1.190999	-0.433731	1.009530	-1.282347	-0.314971	1.038135	-1.406440	-0.346393	1.028053	-1.052053	-0.336999	0.874862	-1.042248	-0.306811	0.873245	-1.420445	-0.338380	0.495471	-1.063354	-0.333301	0.479180	-1.186528	-0.332969	0.493435	-1.398835	-0.331614	0.484556	-1.275073	-0.360756	0.433730	-1.054463	-0.348938	0.438219	-1.407013	-0.299836	0.417490	-1.107363	-0.297100	0.419854	-1.362802	-0.378429	0.070253	-1.062678	-0.357546	0.091369	-1.146704	-0.371298	0.076474	-1.404989	-0.349147	0.093027	-1.320254	-0.429470	0.047169	-1.108708	-0.427021	0.043608	-1.362668	-0.221549	0.046459	-1.114929	-0.228870	0.042988	-1.089205	-0.259094	0.033580	-1.040343	-0.225458	0.048510	-1.338888	-0.222736	0.043469	-1.369794	-0.242459	0.036591	-1.417802
0.650000	-0.249154	1.666610	-1.177133	-0.234452	1.666621	-1.291078	-0.377842	1.657111	-1.169241	-0.353271	1.646679	-1.333485	-0.349703	1.421020	-1.031176	-0.344474	1.416343	-1.426992	-0.406591	1.487319	-1.235028	-0.429029	1.452666	-1.235089	-0.456881	1.308092	-1.233691	-0.427172	1.121506	-1.229750	-0.419349	1.078382	-1.229722	-0.425224	1.039338	-1.230660	-0.278287	1.402458	-1.227782	-0.220986	1.239424	-1.227410	-0.246200	0.956037	-1.090489	-0.233889	0.960723	-1.357662	-0.436164	1.005492	-1.191014	-0.433694	1.009539	-1.282363	-0.314925	1.038131	-1.406450	-0.346370	1.028040	-1.052052	-0.336972	0.874864	-1.042256	-0.306788	0.873246	-1.420448	-0.338365	0.495472	-1.063352	-0.333294	0.479182	-1.186525	-0.332956	0.493434	-1.398832	-0.331596	0.484550	-1.275079	-0.360744	0.433732	-1.054459	-0.348925	0.438219	-1.407011	-0.299828	0.417491	-1.107362	-0.297089	0.419853	-1.362799	-0.378425	0.070252	-1.062675	-0.357545	0.091371	-1.146699	-0.371296	0.076475	-1.404986	-0.349182	0.093014	-1.320274	-0.429470	0.047171	-1.108704	-0.427021	0.043609	-1.362664	-0.221546	0.046460	-1.114926	-0.228866	0.042989	-1.089201	-0.259093	0.033580	-1.040340	-0.225457	0.048511	-1.338888	-0.222718	0.043454	-1.369778	-0.242455	0.036591	-1.417800
0.660000	-0.249085	1.666599	-1.177098	-0.234411	1.666627	-1.291046	-0.377761	1.657094	-1.169175	-0.353240	1.646680	-1.333428	-0.349646	1.421003	-1.031149	-0.344460	1.416350	-1.426967	-0.406559	1.487322	-1.234989	-0.428996	1.452668	-1.235050	-0.456855	1.308093	-1.233643	-0.427140	1.121503	-1.229736	-0.419320	1.078382	-1.229720	-0.425192	1.039335	-1.230668	-0.278221	1.402360	-1.227746	-0.220958	1.239422	-1.227400	-0.246170	0.956029	-1.090486	-0.233857	0.960711	-1.357663	-0.436136	1.005489	-1.191028	-0.433656	1.009544	-1.282375	-0.314877	1.038133	-1.406454	-0.346352	1.028024	-1.052051	-0.336943	0.874864	-1.042263	-0.306763	0.873246	-1.420452	-0.338351	0.495473	-1.063351	-0.333287	0.479182	-1.186523	-0.332945	0.493432	-1.398829	-0.331593	0.484543	-1.275107	-0.360733	0.433733	-1.054457	-0.348915	0.438220	-1.407010	-0.299819	0.417492	-1.107364	-0.297078	0.419850	-1.362799	-0.378421	0.070252	-1.062673	-0.357543	0.091372	-1.146696	-0.371295	0.076476	-1.404983	-0.349200	0.093005	-1.320295	-0.429468	0.047172	-1.108701	-0.427023	0.043610	-1.362661	-0.221544	0.046461	-1.114923	-0.228862	0.042990	-1.089198	-0.259092	0.033580	-1.040337	-0.225454	0.048511	-1.338888	-0.222697	0.043436	-1.369759	-0.242451	0.036593	-1.417799
0.670000	-0.249012	1.666588	-1.177069	-0.234364	1.666629	-1.291019	-0.377676	1.657074	-1.169114	-0.353203	1.646671	-1.333374	-0.349587	1.420980	-1.031120	-0.344450	1.416356	-1.426939	-0.406521	1.487321	-1.234942	-0.428960	1.452669	-1.235006	-0.456828	1.308095	-1.233594	-0.427107	1.121500	-1.229717	-0.419290	1.078381	-1.229713	-0.425157	1.039330	-1.230671	-0.278159	1.402251	-1.227707	-0.220937	1.239414	-1.227390	-0.246140	0.956016	-1.090479	-0.233823	0.960702	-1.357666	-0.436106	1.005483	-1.191037	-0.433619	1.009547	-1.282382	-0.314830	1.038141	-1.406449	-0.346337	1.028005	-1.052046	-0.336909	0.874862	-1.042268	-0.306737	0.873246	-1.420456	-0.338341	0.495473	-1.063352	-0.333281	0.479181	-1.186523	-0.332938	0.493430	-1.398829	-0.331599	0.484536	-1.275142	-0.360725	0.433733	-1.054457	-0.348910	0.438221	-1.407009	-0.299812	0.417492	-1.107368	-0.297070	0.419848	-1.362800	-0.378418	0.070251	-1.062671	-0.357541	0.091372	-1.146694	-0.371295	0.076478	-1.404980	-0.349196	0.093003	-1.320323	-0.429468	0.047172	-1.108699	-0.427024	0.043610	-1.362659	-0.221542	0.046462	-1.114922	-0.228860	0.042991	-1.089198	-0.259091	0.033580	-1.040335	-0.225452	0.048513	-1.338888	-0.222681	0.043423	-1.369745	-0.242450	0.036594	-1.417799
